,country,region_1,variety,points_median,location,address,point,latitude,longitude,altitude
138,France,Bienvenues Bâtard-Montrachet,Chardonnay,96.5,"Bienvenues Bâtard-Montrachet, France","Bienvenues Batard Montrachet, Puligny-Montrachet, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21190, France","(46.9457247, 4.742291, 0.0)",46.9457247,4.742291,0.0
139,France,Blanquette de Limoux,Sparkling Blend,86.0,"Blanquette de Limoux, France","Route de la Blanquette, Leouc, La Serpent, Limoux, Aude, Occitanie, France métropolitaine, 11190, France","(42.966765, 2.1817641, 0.0)",42.966765,2.1817641,0.0
140,France,Blaye Côtes de Bordeaux,Sauvignon Blanc,92.0,"Blaye Côtes de Bordeaux, France",,,,,
141,France,Bonnes-Mares,Pinot Noir,94.0,"Bonnes-Mares, France","Carrefour des Bonnes Mares, Sonchamp, Rambouillet, Yvelines, Île-de-France, France métropolitaine, 78120, France","(48.6264989, 1.8579936, 0.0)",48.6264989,1.8579936,0.0
142,France,Bonnezeaux,Chenin Blanc,92.5,"Bonnezeaux, France","Bonnezeaux, Rue Bonnezeaux, Parc d'Ativités de l’Écuyère, Cholet, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49300, France","(47.0785386, -0.8368063, 0.0)",47.0785386,-0.8368063,0.0
143,France,Bordeaux,Merlot-Cabernet Sauvignon,88.0,"Bordeaux, France","Bordeaux, Nouvelle-Aquitaine, France métropolitaine, France","(44.841225, -0.5800364, 0.0)",44.841225,-0.5800364,0.0
144,France,Bordeaux Blanc,Sémillon,90.0,"Bordeaux Blanc, France","Avenue de Bordeaux, Carbon-Blanc, Bordeaux, Nouvelle-Aquitaine, France métropolitaine, 33560, France","(44.8898549, -0.5038666, 0.0)",44.8898549,-0.5038666,0.0
145,France,Bordeaux Clairet,Rosé,85.0,"Bordeaux Clairet, France",,,,,
146,France,Bordeaux Côtes de Francs ,Bordeaux-style Red Blend,89.0,"Bordeaux Côtes de Francs , France",,,,,
147,France,Bordeaux Rosé,Rosé,86.0,"Bordeaux Rosé, France","Bordeaux, Nouvelle-Aquitaine, France métropolitaine, France","(44.841225, -0.5800364, 0.0)",44.841225,-0.5800364,0.0
148,France,Bordeaux Supérieur,Petite Verdot,90.0,"Bordeaux Supérieur, France","Pont Supérieur, Avenue de Dunkerque, Lomme, Lambersart, Lille, Nord, Hauts-de-France, France métropolitaine, 59130, France","(50.6443814, 3.0138888, 0.0)",50.6443814,3.0138888,0.0
149,France,Bourgogne,Rosé,86.5,"Bourgogne, France","Bourgogne, Collonchèvres, Saulieu, Montbard, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21210, France","(47.27808725, 4.222486304306048, 0.0)",47.27808725,4.222486304306048,0.0
150,France,Bourgogne Aligoté,Aligoté,86.0,"Bourgogne Aligoté, France",,,,,
151,France,Bourgogne Côtes d’Auxerre,Chardonnay,86.0,"Bourgogne Côtes d’Auxerre, France",,,,,
152,France,Bourgogne Epineuil,Pinot Noir,88.5,"Bourgogne Epineuil, France","Épineuil, Avallon, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89700, France","(47.8742306, 3.9810488, 0.0)",47.8742306,3.9810488,0.0
153,France,Bourgogne Gamay,Gamay,85.0,"Bourgogne Gamay, France","Gamay, Saint-Sernin-du-Bois, Autun, Saône-et-Loire, Bourgogne-Franche-Comté, France métropolitaine, 71200, France","(46.8280995, 4.4353881, 0.0)",46.8280995,4.4353881,0.0
154,France,Bourgogne Hautes Côtes de Beaune,Pinot Noir,87.0,"Bourgogne Hautes Côtes de Beaune, France",,,,,
155,France,Bourgogne Hautes Côtes de Nuits,Pinot Noir,87.0,"Bourgogne Hautes Côtes de Nuits, France",,,,,
156,France,Bourgogne Vézelay,Chardonnay,86.0,"Bourgogne Vézelay, France","Héritage Bourgogne, Rue Saint-Étienne, Place du Champ de Foire, Vézelay, Avallon, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89450, France","(47.4645305, 3.7443434, 0.0)",47.4645305,3.7443434,0.0
157,France,Bourgueil,Rosé,88.5,"Bourgueil, France","Bourgueil, Chinon, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37140, France","(47.2827691, 0.1788873, 0.0)",47.2827691,0.1788873,0.0
158,France,Brouilly,Gamay Noir,88.0,"Brouilly, France","Brouilly, Odenas, Villefranche-sur-Saône, Rhône, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69460, France","(46.1039914, 4.646337, 0.0)",46.1039914,4.646337,0.0
159,France,Brulhois,Red Blend,91.0,"Brulhois, France","Garonne-Lomagne-Brulhois, Asques, Castelsarrasin, Tarn-et-Garonne, Occitanie, France métropolitaine, 82120, France","(44.014808900000006, 0.9527693215746614, 0.0)",44.014808900000006,0.9527693215746614,0.0
160,France,Buzet,Red Blend,89.0,"Buzet, France","Buzet, Valence-sur-Baïse, Condom, Gers, Occitanie, France métropolitaine, 32310, France","(43.8621376, 0.3094196, 0.0)",43.8621376,0.3094196,0.0
161,France,Bâtard-Montrachet,Chardonnay,95.0,"Bâtard-Montrachet, France","Batard Montrachet, Puligny-Montrachet, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21190, France","(46.9451362, 4.7404005, 0.0)",46.9451362,4.7404005,0.0
162,France,Béarn,Rosé,84.5,"Béarn, France","Béarn, Les Ulis, Palaiseau, Essonne, Île-de-France, France métropolitaine, 91940, France","(48.67681335, 2.1654248806481657, 0.0)",48.67681335,2.1654248806481657,0.0
163,France,Cabardes,Red Blend,89.5,"Cabardes, France","Ventenac-Cabardès, Carcassonne, Aude, Occitanie, France métropolitaine, 11610, France","(43.265544, 2.28401, 0.0)",43.265544,2.28401,0.0
164,France,Cabernet d'Anjou,Rosé,83.0,"Cabernet d'Anjou, France",,,,,
165,France,Cabernet de Saumur,Rosé,85.0,"Cabernet de Saumur, France","Clos du Cabernet, Le Moulin à Cuivre, Distré, Saumur, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49400, France","(47.238395, -0.1194553, 0.0)",47.238395,-0.1194553,0.0
166,France,Cadillac,Bordeaux-style White Blend,88.0,"Cadillac, France","Cadillac, Langon, Nouvelle-Aquitaine, France métropolitaine, 33410, France","(44.6360817, -0.3173533, 0.0)",44.6360817,-0.3173533,0.0
167,France,Cadillac Côtes de Bordeaux,Merlot,90.0,"Cadillac Côtes de Bordeaux, France",,,,,
168,France,Cahors,Red Blend,92.0,"Cahors, France","Cahors, Lot, Occitanie, France métropolitaine, 46000, France","(44.4495, 1.4364999, 0.0)",44.4495,1.4364999,0.0
169,France,Canon-Fronsac,Bordeaux-style Red Blend,88.0,"Canon-Fronsac, France",,,,,
170,France,Castillon Côtes de Bordeaux,Merlot-Cabernet Franc,88.5,"Castillon Côtes de Bordeaux, France",,,,,
171,France,Chablis,Chardonnay,91.0,"Chablis, France","Chablis, Auxerre, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89800, France","(47.8152073, 3.8001657, 0.0)",47.8152073,3.8001657,0.0
172,France,Chambertin,Pinot Noir,95.0,"Chambertin, France","Chambertin, Rue d'Ahuy, Hauteville-lès-Dijon, Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21121, France","(47.3671774, 4.9989912, 0.0)",47.3671774,4.9989912,0.0
173,France,Chambertin Clos de Bèze,Pinot Noir,95.0,"Chambertin Clos de Bèze, France","Climat de Bourgogne - Grand Cru - Chambertin Clos de Bèze, Plantigone, Gevrey-Chambertin, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21220, France","(47.21656625, 4.966075597192107, 0.0)",47.21656625,4.966075597192107,0.0
174,France,Chambolle-Musigny,Pinot Noir,90.5,"Chambolle-Musigny, France","Chambolle-Musigny, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21220, France","(47.1864158, 4.9533347, 0.0)",47.1864158,4.9533347,0.0
175,France,Champagne,Pinot Noir,93.0,"Champagne, France","Champagne, Rochefort, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17620, France","(45.831944, -0.906667, 0.0)",45.831944,-0.906667,0.0
176,France,Chapelle-Chambertin,Pinot Noir,95.0,"Chapelle-Chambertin, France","Climat de Bourgogne - Premier Cru - Petite Chapelle, Plantigone, Gevrey-Chambertin, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21220, France","(47.21640375, 4.970988371670214, 0.0)",47.21640375,4.970988371670214,0.0
177,France,Charentais,Sauvignon Blanc,85.0,"Charentais, France","Charentais, Truyes, Tours, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37320, France","(47.2725916, 0.8223418, 0.0)",47.2725916,0.8223418,0.0
178,France,Charmes-Chambertin,Pinot Noir,94.5,"Charmes-Chambertin, France","Climat de Bourgogne - Grand Cru - Charmes-Chambertin Les Mazoyères, Plantigone, Gevrey-Chambertin, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21220, France","(47.2069405, 4.967493301688087, 0.0)",47.2069405,4.967493301688087,0.0
179,France,Chassagne-Montrachet,Pinot Noir,91.0,"Chassagne-Montrachet, France","Chassagne-Montrachet, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21190, France","(46.93636, 4.72736, 0.0)",46.93636,4.72736,0.0
180,France,Chevalier-Montrachet,Chardonnay,95.0,"Chevalier-Montrachet, France","Chevalier Montrachet, Puligny-Montrachet, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21190, France","(46.9466831, 4.7373286, 0.0)",46.9466831,4.7373286,0.0
181,France,Cheverny,Sauvignon Blanc-Chardonnay,88.5,"Cheverny, France","Cheverny, Blois, Loir-et-Cher, Centre-Val de Loire, France métropolitaine, 41700, France","(47.4996989, 1.4611064, 0.0)",47.4996989,1.4611064,0.0
182,France,Chignin,Mondeuse,87.0,"Chignin, France","Chignin, Chambéry, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73800, France","(45.523749, 6.0116094, 0.0)",45.523749,6.0116094,0.0
183,France,Chignin-Bergeron,Roussanne,90.0,"Chignin-Bergeron, France",,,,,
184,France,Chinon,Rosé,89.0,"Chinon, France","Chinon, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37500, France","(47.1667182, 0.2402095, 0.0)",47.1667182,0.2402095,0.0
185,France,Chiroubles,Gamay,88.0,"Chiroubles, France","Chiroubles, Villefranche-sur-Saône, Rhône, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69115, France","(46.1811005, 4.6652111, 0.0)",46.1811005,4.6652111,0.0
186,France,Chorey-lès-Beaune,Pinot Noir,87.0,"Chorey-lès-Beaune, France","Chorey-les-Beaune, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21200, France","(47.0478752, 4.8666174, 0.0)",47.0478752,4.8666174,0.0
187,France,Château-Chalon,Savagnin,94.0,"Château-Chalon, France","Château-Chalon, Lons-le-Saunier, Jura, Bourgogne-Franche-Comté, France métropolitaine, 39210, France","(46.7547194, 5.6269716, 0.0)",46.7547194,5.6269716,0.0
188,France,Châteaumeillant,Rosé,86.0,"Châteaumeillant, France","Châteaumeillant, Saint-Amand-Montrond, Cher, Centre-Val de Loire, France métropolitaine, 18370, France","(46.5608687, 2.1962014, 0.0)",46.5608687,2.1962014,0.0
189,France,Châteauneuf-du-Pape,Roussanne,92.0,"Châteauneuf-du-Pape, France","Châteauneuf-du-Pape, Carpentras, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84230, France","(44.0553336, 4.8312888, 0.0)",44.0553336,4.8312888,0.0
190,France,Chénas,Gamay,89.0,"Chénas, France","Chénas, Villefranche-sur-Saône, Rhône, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69840, France","(46.2119329, 4.7190138, 0.0)",46.2119329,4.7190138,0.0
191,France,Clairette de Bellegarde,Clairette,88.0,"Clairette de Bellegarde, France",,,,,
192,France,Clairette de Die,Muscat,87.0,"Clairette de Die, France","La Clairette, Rouen, Seine-Maritime, Normandie, France métropolitaine, 7650, France","(49.4643175, 1.0421717, 0.0)",49.4643175,1.0421717,0.0
193,France,Clos Saint-Denis,Pinot Noir,95.0,"Clos Saint-Denis, France","Clos Saint-Denis, Flagey-Echézeaux, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21640, France","(47.1671118, 4.9531946, 0.0)",47.1671118,4.9531946,0.0
194,France,Clos de Lambrays,Pinot Noir,96.0,"Clos de Lambrays, France","Climat de Bourgogne - Grand Cru - Clos des Lambrays, Morey-Saint-Denis, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21220, France","(47.19806455, 4.95900207990256, 0.0)",47.19806455,4.95900207990256,0.0
195,France,Clos de Tart,Pinot Noir,98.0,"Clos de Tart, France","Climat de Bourgogne - Grand Cru - Clos de Tart, Morey-Saint-Denis, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21220, France","(47.1956198, 4.959588539293363, 0.0)",47.1956198,4.959588539293363,0.0
196,France,Clos de Vougeot,Pinot Noir,93.0,"Clos de Vougeot, France","Clos de Vougeot, Vougeot, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21640, France","(47.1752753, 4.9554317, 0.0)",47.1752753,4.9554317,0.0
197,France,Clos de la Roche,Pinot Noir,95.0,"Clos de la Roche, France","Le Clos de la Roche, Dracy-le-Fort, Chalon-sur-Saône, Saône-et-Loire, Bourgogne-Franche-Comté, France métropolitaine, 71640, France","(46.7966369, 4.7494197, 0.0)",46.7966369,4.7494197,0.0
198,France,Collines Rhôdaniennes,Viognier,88.0,"Collines Rhôdaniennes, France",,,,,
199,France,Collioure,Rosé,88.0,"Collioure, France","Collioure, Céret, Pyrénées-Orientales, Occitanie, France métropolitaine, 66190, France","(42.52505, 3.0831554, 0.0)",42.52505,3.0831554,0.0
200,France,Condrieu,Viognier,92.0,"Condrieu, France","Condrieu, Lyon, Rhône, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69420, France","(45.4624294, 4.7676199, 0.0)",45.4624294,4.7676199,0.0
201,France,Corbières,Rosé,88.0,"Corbières, France","Corbières, Limoux, Aude, Occitanie, France métropolitaine, 11230, France","(43.0547547, 1.9970557, 0.0)",43.0547547,1.9970557,0.0
202,France,Corbières-Boutenac,Rhône-style Red Blend,92.0,"Corbières-Boutenac, France","Avenue des Corbières, Gasparets, Boutenac, Narbonne, Aude, Occitanie, France métropolitaine, 11200, France","(43.1486332, 2.7942614, 0.0)",43.1486332,2.7942614,0.0
203,France,Cornas,Syrah,93.0,"Cornas, France","Cornas, Tournon-sur-Rhône, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07130, France","(44.963521, 4.847545, 0.0)",44.963521,4.847545,0.0
204,France,Corse,White Blend,90.0,"Corse, France","Corse, Vivario, Corte, Haute-Corse, Corse, France métropolitaine, 20219, France","(42.188089649999995, 9.068413771427695, 0.0)",42.188089649999995,9.068413771427695,0.0
205,France,Corse Porto Vecchio,Vermentino,88.0,"Corse Porto Vecchio, France","Rue des Révolutions de Corse, Quartier Vignola, Bragato, Porto-Vecchio, Sartène, Corse-du-Sud, Corse, France métropolitaine, 20137, France","(41.5888018, 9.2840296, 0.0)",41.5888018,9.2840296,0.0
206,France,Corton,Pinot Noir,94.0,"Corton, France","Le Corton, Levernois, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21200, France","(46.9898792, 4.8750771, 0.0)",46.9898792,4.8750771,0.0
207,France,Corton Grèves,Pinot Noir,94.0,"Corton Grèves, France","Rue d'Aloxe-Corton, Chorey-les-Beaune, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21200, France","(47.0519058, 4.8621713, 0.0)",47.0519058,4.8621713,0.0
208,France,Corton Les Renardes,Pinot Noir,91.0,"Corton Les Renardes, France",,,,,
209,France,Corton Perrières,Pinot Noir,94.0,"Corton Perrières, France",,,,,
210,France,Corton Vergennes,Pinot Noir,94.5,"Corton Vergennes, France",,,,,
211,France,Corton-Bressandes,Pinot Noir,94.0,"Corton-Bressandes, France","Rouge - Grand Cru - Les Bressandes, Aloxe-Corton, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21420, France","(47.07018645, 4.864018889067202, 0.0)",47.07018645,4.864018889067202,0.0
212,France,Corton-Charlemagne,Chardonnay,94.0,"Corton-Charlemagne, France","Corton Charlemagne, Aloxe-Corton, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21420, France","(47.07374645, 4.852580675505619, 0.0)",47.07374645,4.852580675505619,0.0
213,France,Corton-Pougets,Pinot Noir,96.5,"Corton-Pougets, France","Blanc - Grand Cru - Les Pougets, Aloxe-Corton, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21420, France","(47.07215095, 4.855941792376044, 0.0)",47.07215095,4.855941792376044,0.0
214,France,Corton-Rognet,Pinot Noir,95.0,"Corton-Rognet, France","Rouge - Grand Cru - Le Rognet et Corton, Neuvelle, Ladoix-Serrigny, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21550, France","(47.078588249999996, 4.8726187480689624, 0.0)",47.078588249999996,4.8726187480689624,0.0
215,France,Costières de Nîmes,White Blend,90.0,"Costières de Nîmes, France","Costières, Nîmes, Gard, Occitanie, France métropolitaine, 30035, France","(43.8170759, 4.360587, 0.0)",43.8170759,4.360587,0.0
216,France,Coteaux Bourguignons,White Blend,87.0,"Coteaux Bourguignons, France",,,,,
217,France,Coteaux Varois,Rosé,92.0,"Coteaux Varois, France",,,,,
218,France,Coteaux Varois en Provence,Rosé,92.0,"Coteaux Varois en Provence, France",,,,,
219,France,Coteaux d'Aix-en-Provence,White Blend,90.0,"Coteaux d'Aix-en-Provence, France",,,,,
220,France,Coteaux d'Ancenis,Rosé,85.0,"Coteaux d'Ancenis, France","Communauté de communes du Pays d'Ancenis, Sainte-Anne, Pouillé-les-Côteaux, Châteaubriant-Ancenis, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44522, France","(47.461800600000004, -1.1808884613782071, 0.0)",47.461800600000004,-1.1808884613782071,0.0
221,France,Coteaux de Verdon,Bordeaux-style Red Blend,90.0,"Coteaux de Verdon, France",,,,,
222,France,Coteaux du Giennois,Sauvignon Blanc,88.0,"Coteaux du Giennois, France","Rue des Coteaux du Giennois, Les Maisons Neuves de Gien, La Maison Brûlée, Gien, Montargis, Loiret, Centre-Val de Loire, France métropolitaine, 45500, France","(47.6831795, 2.6534443, 0.0)",47.6831795,2.6534443,0.0
223,France,Coteaux du Languedoc,White Blend,90.0,"Coteaux du Languedoc, France","Rue des Coteaux du Languedoc, Vinassan, Narbonne, Aude, Occitanie, France métropolitaine, 11110, France","(43.2063672, 3.0768649, 0.0)",43.2063672,3.0768649,0.0
224,France,Coteaux du Languedoc Pic Saint Loup,Rosé,90.0,"Coteaux du Languedoc Pic Saint Loup, France",,,,,
225,France,Coteaux du Layon,Chenin Blanc,91.5,"Coteaux du Layon, France","Rue des Coteaux, Le Bois Salamotte, Saint-Aubin-de-Luigné, Val-du-Layon, Angers, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49190, France","(47.3292126, -0.6705866, 0.0)",47.3292126,-0.6705866,0.0
226,France,Coteaux du Layon Beaulieu,Chenin Blanc,91.5,"Coteaux du Layon Beaulieu, France","Pharmacie des Coteaux, 35, Rue du Fief Signore, La Châtaigneraie, Beaulieu-sur-Layon, Angers, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49750, France","(47.3151609, -0.6004098, 0.0)",47.3151609,-0.6004098,0.0
227,France,Coteaux du Layon Chaume,Chenin Blanc,92.0,"Coteaux du Layon Chaume, France",,,,,
228,France,Coteaux du Lyonnais,Gamay,85.0,"Coteaux du Lyonnais, France","Route des Côteaux du Lyonnais, Le Bas Marjon, Soucieu-en-Jarrest, Lyon, Rhône, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69510, France","(45.6782926, 4.6890095, 0.0)",45.6782926,4.6890095,0.0
229,France,Coteaux du Vendômois,Rosé,89.0,"Coteaux du Vendômois, France",,,,,
230,France,Cour-Cheverny,Romorantin,91.0,"Cour-Cheverny, France","Cour-Cheverny, Blois, Loir-et-Cher, Centre-Val de Loire, France métropolitaine, 41700, France","(47.512759, 1.4588243, 0.0)",47.512759,1.4588243,0.0
231,France,Criots-Bâtard-Montrachet,Chardonnay,95.0,"Criots-Bâtard-Montrachet, France",,,,,
232,France,Crozes-Hermitage,Syrah,91.0,"Crozes-Hermitage, France","Crozes-Hermitage, Valence, Drôme, Auvergne-Rhône-Alpes, France métropolitaine, 26600, France","(45.0907, 4.84592, 0.0)",45.0907,4.84592,0.0
